property_id,location,area_sqft,bedrooms,bathrooms,age_years,price_lakhs,parking_spaces,amenities_count
868,Chennai,4721.288628056591,2,1,45.013851356384585,186.4847861914274,1,1
869,Delhi,4629.412750569951,1,1,16.117754670308816,452.422351514327,0,3
870,Hyderabad,4493.610230957971,3,4,32.600730766956566,176.11435141122095,2,2
871,Bangalore,3314.4505257496708,3,4,35.407584387030056,371.74242545175343,3,3
872,Hyderabad,4137.206950473252,5,2,38.93373324470779,373.4801176526956,0,6
873,Mumbai,810.666216101187,2,2,28.196222896048162,28.807940697964867,3,9
874,Hyderabad,2006.5506885080563,5,2,20.12275891394848,193.30865517353368,1,1
875,Mumbai,1911.664061407203,2,3,48.350799439948645,29.327682756078985,2,1
876,Hyderabad,3360.4039487867594,3,2,30.566537665142633,498.60416845291934,2,8
877,Mumbai,2101.8099806178825,3,4,36.428260581663544,78.65444567803424,3,5
878,Delhi,1168.2805173965635,4,3,17.249142284793916,280.5492299110925,2,6
879,Chennai,3184.1018393609465,4,4,33.497459050154006,399.4669946060659,1,4
880,Bangalore,4164.727643010867,3,3,12.889883108206297,116.60652908522837,3,4
881,Hyderabad,2219.5557250698794,3,2,12.254845876431808,252.82528068582687,2,3
882,Chennai,1095.2092179431677,1,2,35.73611009047132,311.5658052421524,1,7
883,Bangalore,1385.0968879077036,1,2,26.069736813146754,96.89828210986178,1,6
884,Bangalore,1568.674873262228,5,3,34.163830521119486,393.7066207575385,0,9
885,Mumbai,1849.539168475413,4,4,13.471924537404584,163.68149945089533,2,1
886,Delhi,3392.577817278391,4,1,29.93616705283652,121.29107664264336,3,1
887,Delhi,3204.2546804197355,3,4,22.196682485155627,287.97859828996013,0,5
888,Chennai,3632.3593770516763,3,2,29.848014342276397,216.95054126861018,3,0
889,Delhi,2131.2589303918094,5,3,14.543986612210968,461.7372534254805,0,6
890,Hyderabad,4207.989433459903,4,3,35.77254818245619,442.4300951351139,1,7
891,Delhi,1418.394475200921,1,2,40.29646830797328,252.00831842666395,0,9
892,Chennai,2610.6833638316925,2,3,12.995823692886182,192.44661186828682,0,7
893,Delhi,4104.224246936436,5,2,15.031027992782104,176.24863118300732,0,2
894,Hyderabad,1310.7139147967866,2,4,33.05771348595465,148.43053907912355,2,6
895,Mumbai,994.3840118335233,1,3,34.77925871517721,281.3829697819891,0,0
896,Chennai,4476.577854595954,1,1,35.2049842198725,406.3897302725809,1,2
897,Mumbai,2043.1834824163816,2,3,34.134925238791844,169.16317193770772,3,5
898,Mumbai,3577.415562090644,5,2,19.64038584762694,111.24516305027912,2,8
899,Mumbai,614.0687191877232,2,1,19.74268372018392,248.23222696797765,1,4
900,Bangalore,3605.2109978425233,5,2,12.740881182219072,53.13652006287994,2,4
901,Bangalore,1922.4559019613673,5,3,7.841684994818149,356.6139229422593,3,8
902,Mumbai,750.8338411434878,3,1,34.628868969845286,268.81196782492816,3,8
903,Chennai,3244.1574269665266,4,1,4.659439298615641,258.25990782697,3,5
904,Hyderabad,1583.6171723292796,4,3,46.88961433933908,164.2137821840108,2,4
905,Hyderabad,2240.63258923346,1,1,41.33431518357257,454.2432500152336,2,9
906,Delhi,862.6136552893112,3,4,42.8752869978628,63.433420087785294,3,1
907,Chennai,1162.234629927254,4,1,45.33344073075951,437.51552426577507,3,7
908,Bangalore,1840.897559731297,5,1,20.430248536162004,200.81849715964287,1,7
909,Mumbai,903.9177525207072,5,4,42.33503616752005,442.6992876680107,3,6
910,Delhi,4598.718191088418,2,2,7.903065014582467,369.8054999995441,0,7
911,Hyderabad,527.2116943279029,2,2,1.0820897304117838,70.00194879777838,2,2
912,Bangalore,2677.3709848894014,5,4,39.244569733192506,419.13741752448976,1,2
913,Bangalore,1054.6135615964815,5,1,3.739832399846965,347.4448801757625,2,1
914,Mumbai,1884.5559026507683,2,3,49.42623336629608,35.50491819936725,3,0
915,Hyderabad,4667.268019182195,4,4,33.7398214800778,84.17728741264158,0,2
916,Chennai,1227.6254897329409,1,3,37.672485512105276,325.10146680113365,3,2
917,Bangalore,4846.245438732497,2,2,12.290192813893297,338.0482413825368,2,6
918,Mumbai,1426.0746964523978,4,4,33.693269695984405,378.3926877620456,1,9
919,Chennai,3837.047488100733,4,3,2.1609968627478606,365.7177923719913,2,8
920,Hyderabad,2960.047692037903,4,1,41.891285996180045,336.56957824157837,1,0
921,Bangalore,4480.154274185416,3,4,8.481204651578622,387.7946728382828,0,7
922,Chennai,2992.9696497640894,3,3,34.867903341688525,296.04113882833894,3,0
923,Chennai,2905.516486203389,4,4,11.224025061636416,145.17986505173837,3,2
924,Chennai,1379.5610016577994,5,4,3.422658471302137,457.94077459074475,0,3
925,Bangalore,1248.0321292324643,3,2,24.074683927469714,28.742734847349407,2,7
926,Bangalore,4624.201180019814,2,2,8.464310513639472,195.9496255383153,0,0
927,Delhi,1975.2718948251534,3,1,36.47219941632749,369.8577406866384,3,1
928,Hyderabad,2174.3701473330316,5,2,11.878292169174243,225.03489975184368,1,4
929,Mumbai,3919.206462927748,1,2,17.123627811791444,31.92051559040687,3,5
930,Chennai,2024.705670902633,3,2,28.371962563223647,51.67083349578233,2,4
931,Delhi,4784.281009875513,4,3,14.248413878865579,331.34593718637853,1,2
932,Mumbai,3820.6749604946012,4,4,18.89940581049808,483.13500771454386,2,9
933,Delhi,3188.43159158039,4,2,40.781088552019334,284.8945452005595,3,6
934,Bangalore,4464.028222451387,1,3,8.960492478051286,263.2437526514092,3,0
935,Chennai,723.2265875726723,5,4,4.110079474096684,172.79610226700828,1,1
936,Mumbai,1656.7821148514392,2,2,16.417889256650962,143.2115234557103,2,8
937,Mumbai,2592.6635039940948,5,2,21.218838350693908,30.072791243016663,1,3
938,Mumbai,1521.4034276218445,1,4,27.132964106828382,151.01833646742617,1,7
939,Mumbai,3847.5733428596836,4,3,18.621184808750353,235.57301161532115,2,8
940,Mumbai,4636.436139741763,5,3,39.49558501114026,115.01589586349608,1,6
941,Delhi,2406.9655396891553,2,1,1.9659743834236632,61.927034471086024,0,0
942,Chennai,2039.5967005035272,4,4,21.5883769099279,364.50937628220925,1,4
943,Bangalore,4826.978294619048,2,1,19.11279573282023,449.4177291526722,3,5
944,Bangalore,2501.8359477239337,3,3,32.37892454034295,469.6505934498011,2,7
945,Bangalore,2700.7178020217743,2,2,48.3138125948698,316.6393896785549,3,9
946,Bangalore,2082.424425538574,4,1,25.518770331443108,45.33179964765527,0,7
947,Delhi,4592.968128554623,3,3,49.343842347086024,375.61406238165125,0,8
948,Hyderabad,3060.2996747683283,4,3,15.112469745659872,72.84574652570547,1,8
949,Chennai,3929.7856423174007,4,2,1.5434066271230507,341.4790964901555,3,3
950,Mumbai,4153.130232578988,3,4,8.283158373820637,394.09560115898034,1,5
951,Hyderabad,2038.3206886276619,2,3,19.756244238728364,368.4150611967069,1,2
952,Bangalore,2451.62449094171,1,1,15.81669545942761,476.9042267653427,3,0
953,Hyderabad,4318.122984828191,1,2,4.852706549168884,374.31021654434704,0,5
954,Chennai,2134.649082541146,1,4,21.633005384535842,352.7406934312681,0,0
955,Mumbai,4072.7081005333307,1,4,16.905788582978136,145.63672264788914,0,8
956,Mumbai,4734.465451584967,5,4,6.130961022871922,463.8889694892328,2,5
957,Chennai,3304.4466788060313,1,3,14.805856530595445,106.18105798120011,2,0
958,Chennai,3837.3227935335,3,4,44.321802767769526,454.35037350710064,1,2
959,Bangalore,4122.937904185107,1,3,15.102443274467008,170.078020806037,2,0
960,Mumbai,4302.678420034891,4,2,35.69777116210258,82.47852506128099,2,1
961,Hyderabad,2277.7400203555817,1,2,30.60235398288778,416.8078530901619,3,5
962,Delhi,730.6855662919918,2,4,21.359058120418588,21.19781772839799,1,6
963,Delhi,2308.443220565328,3,2,11.951281840183459,419.4023924867987,1,0
964,Chennai,3531.903034028404,3,1,18.450734967297272,145.90968418206842,3,9
965,Bangalore,2526.576736013568,5,1,29.605360673552138,444.6662109226982,0,4
966,Delhi,3870.3341788717935,4,3,17.537660737467746,351.91000747595797,3,5
967,Mumbai,2106.4209326089876,3,4,10.744821678711592,339.76799976828323,0,3
968,Chennai,3356.348634968133,2,3,5.823137444581605,195.35339031912483,1,5
969,Hyderabad,1338.8891218428857,1,2,43.988346895478266,48.51342746757007,1,4
970,Chennai,3872.162464902306,3,4,22.015648787595282,418.4350871386771,2,6
971,Hyderabad,2955.631859658616,2,3,31.260416087146503,102.03382168473343,2,3
972,Chennai,1418.2897484597027,1,4,24.520518056840263,198.68414810948107,3,0
973,Chennai,1813.6002807401326,5,4,43.62832591789817,308.17024904435925,2,1
974,Chennai,3868.739188618246,3,3,27.34674262241054,251.48179450909842,1,5
975,Hyderabad,2671.705560476843,3,4,24.039070897455666,115.35710488223266,1,9
976,Hyderabad,1472.141481768825,2,2,46.23004952108563,87.49585130349628,0,1
977,Chennai,4852.720356666339,4,1,35.98447980226773,79.15821068013949,2,4
978,Delhi,3718.0625891759955,5,1,5.577495367342866,434.24378311961647,0,3
979,Bangalore,4807.106746429083,4,4,8.885223059840703,35.14858354944014,1,6
980,Bangalore,2421.9727041215447,3,1,39.356143146972094,488.96684460794927,2,3
981,Bangalore,2637.9515331127423,4,4,41.792566058997714,115.29377138499876,0,6
982,Hyderabad,4540.798472832586,1,3,27.259541454514824,72.9547025019575,1,7
983,Hyderabad,2862.722031104231,5,2,27.722761393331965,296.94639429286167,0,6
984,Delhi,3682.7551035755023,4,1,31.596648142572224,58.39325981153438,2,1
985,Bangalore,1634.7779487298849,1,3,21.955788714131973,309.1775663185256,0,0
986,Bangalore,2510.2691091618826,2,2,34.009956174195196,428.30078951053434,0,4
987,Chennai,1055.524396146598,4,1,5.424062878320784,42.991050304363924,1,6
988,Hyderabad,1426.9101614463275,5,1,48.06396211836932,403.93693017370117,2,0
989,Bangalore,504.2453687043399,1,2,37.507741189746085,209.34917167141697,3,7
990,Delhi,676.692732418971,4,3,31.558710200450346,96.55550423898079,3,2
991,Delhi,4897.7772042961815,2,3,15.816102850474035,104.52631052838035,0,6
992,Bangalore,1590.5916281154305,4,1,8.047774372836457,461.00698097322856,1,2
993,Hyderabad,3484.898192768009,1,2,20.467148191447233,73.09076093151894,2,3
994,Delhi,4275.948644598252,4,3,33.07883702870292,436.0557378155154,1,7
995,Chennai,2977.972066564539,5,2,31.685487171155547,281.23741807213503,2,1
996,Delhi,1189.1502503778029,3,2,19.132057753278573,38.74696583189076,1,5
997,Mumbai,3776.523968012749,1,1,30.664319691656488,242.9485499443224,3,9
998,Mumbai,3201.1313454481237,1,2,40.68741477837738,412.3757669486243,3,8
999,Hyderabad,3790.6276520631877,1,2,1.3142386168803533,368.5773380667682,3,9
1000,Bangalore,3963.859802856892,1,4,22.531052396513786,254.61556048866458,1,8
1001,Hyderabad,4889.346654581353,4,2,37.927761423339554,432.8239422541842,1,4
1002,Hyderabad,3081.0347601201947,5,3,27.30722352316886,77.77508565451026,0,2
1003,Hyderabad,2037.3850071077081,2,1,32.5738043964535,456.77170562833703,3,5
1004,Hyderabad,3418.0905060510668,5,1,25.8338196302671,426.29178007200744,0,8
1005,Chennai,807.9831915918176,1,2,49.59372723411555,359.9728763154733,1,5
1006,Chennai,4538.287932447138,4,2,2.731076824451911,412.58611622179967,2,3
1007,Delhi,1037.2145510218857,4,3,24.552241088618864,281.0314432844797,3,4
1008,Mumbai,1975.2927704861822,1,4,4.570827455725884,344.07796596688013,3,6
1009,Hyderabad,4170.854212817544,4,1,7.989278105678521,289.08707393973384,3,9
1010,Delhi,3187.905702488203,1,4,19.15191752091309,190.60569464381567,3,2
1011,Mumbai,2271.3598412484894,5,3,7.777004575024366,293.05318273336525,3,8
1012,Bangalore,2630.4604671875964,3,1,48.18435829783255,143.58335961532435,1,0
1013,Chennai,4345.463269409811,4,3,47.33948883625796,231.33400200357693,3,7
1014,Mumbai,2030.0197372695147,1,2,16.80548231103019,154.77219548491672,3,4
1015,Bangalore,4413.423581654771,1,3,31.98738560188398,78.98613894146672,0,9
1016,Mumbai,896.6049393951117,4,2,26.687666029689304,174.49369106715497,2,8
1017,Chennai,3995.5929674388385,2,4,40.77934902578843,428.9538647286899,3,1
1018,Chennai,4313.964348746314,1,1,31.37228049084711,202.91876990830676,0,0
1019,Delhi,1318.1794377680244,4,1,0.0126227245281052,379.04175150505716,1,9
1020,Hyderabad,2436.5593956749017,1,4,38.15871928048694,104.0949700343174,0,6
1021,Mumbai,1244.7489859864504,2,2,37.34240606480591,223.721196400468,3,9
1022,Mumbai,3679.7185804739797,3,1,25.486135278324053,75.13091328088476,0,8
1023,Bangalore,2909.064956277455,2,3,45.14594866165269,86.53811041639506,0,4
1024,Chennai,3358.955060187445,5,2,45.42231028452008,316.3694623472332,1,3
1025,Mumbai,1384.1913513029501,4,1,26.19558383521986,311.5912723755253,0,3
1026,Chennai,1452.8563792358877,2,3,30.399411559826884,122.41851553033386,1,7
1027,Mumbai,686.7379647945786,3,3,49.826103596233615,247.72313325862336,1,0
1028,Delhi,1949.3039083807837,1,1,14.941011740570875,434.386960149415,0,0
1029,Hyderabad,3018.850976001537,4,4,16.230862115573867,103.61672416471178,3,7
1030,Mumbai,4360.70711298798,2,4,9.138695133174817,29.22105587528712,2,1
1031,Chennai,3501.1735135640633,3,1,44.7933469578934,332.9576675185147,0,9
1032,Delhi,2459.2834552988816,2,3,37.224419497463316,45.6791398825688,0,5
1033,Mumbai,4789.04051477362,5,4,5.282142443512095,490.37131451477404,0,1
1034,Bangalore,3736.603402591243,4,4,49.08836755989828,312.6177362234629,2,4
1035,Hyderabad,4685.743412881475,1,4,36.548085408055805,245.79024936510672,2,2
1036,Mumbai,2874.1458797247456,3,2,42.526105480248724,226.39641921166725,1,6
1037,Delhi,1665.0692365691282,2,4,2.4075394586600463,295.0739160881271,2,8
1038,Bangalore,737.7200886412489,4,1,25.248045947108384,63.49972962570316,2,1
1039,Delhi,3767.381831677327,2,1,34.92991433635196,466.40914823335794,0,6
1040,Delhi,1045.8634910249034,4,2,27.147329228592064,320.3081929049013,1,7
1041,Bangalore,1862.4880772238523,5,2,33.33237328496387,108.30967885323622,3,9
1042,Delhi,2896.119085477538,2,1,40.89370317952363,290.03890580703813,1,7
1043,Bangalore,3039.8746450088647,5,2,18.71685314800981,83.96312279984558,2,6
1044,Mumbai,3202.624386442112,3,4,42.43343378093549,28.425304427989815,2,3
1045,Bangalore,1248.148986573653,5,3,8.145805238264536,322.64815290271906,0,3
1046,Bangalore,2208.8183216974194,4,3,13.544302751318737,331.27200409766135,3,9
1047,Hyderabad,3277.3740220263503,3,3,2.167280996366289,300.17435974563944,3,8
1048,Bangalore,4864.1848908520315,2,1,18.221340566762557,108.07193809281108,3,9
1049,Bangalore,3774.3401196485993,2,2,18.995477241206014,309.6463320774882,2,8
1050,Mumbai,4651.71690692281,4,3,40.263529860362546,47.1252516437695,2,4
1051,Hyderabad,3929.9542624137966,1,4,32.6565335144828,312.4344106745227,1,6
1052,Chennai,3162.726360015802,1,4,21.836127907783332,285.92816917165703,2,6
1053,Mumbai,1364.1051611135504,2,4,32.60569893118741,334.52231880276776,3,8
1054,Mumbai,3500.085433516309,4,2,2.639167525784558,449.82829076114905,3,6
1055,Chennai,3305.208046819582,1,3,9.013576800918804,428.1718905149776,3,7
1056,Bangalore,3211.111267057699,5,4,31.34739276208775,490.7140119500186,0,6
1057,Delhi,2704.0364059470835,2,2,32.068340961265115,488.59569580955605,1,3
1058,Hyderabad,2878.9547179517403,5,4,38.706732935371356,390.71345281940125,1,1
1059,Delhi,2004.9913720314682,4,3,20.14998795268011,479.08141864530944,2,2
1060,Chennai,2836.9071168903643,5,3,36.12770483080781,436.29626522677376,0,6
1061,Mumbai,1389.0015755531522,1,3,34.199016628009474,369.239575949587,1,8
1062,Mumbai,4123.284788121695,1,3,48.169668918492455,56.1844422290025,0,1
1063,Hyderabad,1335.9962961441852,3,3,10.756511321233958,43.54394636954613,0,6
1064,Mumbai,882.3483045025989,2,4,27.583978187631974,422.04779240276974,2,3
1065,Mumbai,2463.107118607208,4,3,30.088222105523464,255.0348117784152,0,6
1066,Hyderabad,3462.383477777278,2,4,49.932394246711034,411.01120849996204,1,4
1067,Hyderabad,2469.725712200936,5,3,10.059207108332584,170.20076991450532,2,6
1068,Chennai,1745.3935937808888,4,4,26.16090099836461,210.87193199504614,1,5
1069,Mumbai,3011.7703275069834,4,3,17.309265385681943,356.08962608572733,0,1
1070,Mumbai,2061.5105093549,1,4,26.29464842894999,459.35683372740476,0,6
1071,Chennai,4697.904605569849,5,3,11.606430105155297,62.12550774986525,3,4
1072,Bangalore,4651.903128216074,1,2,2.3806189213744053,433.509509424611,2,8
1073,Bangalore,2760.6731898744297,1,4,28.628272694884444,400.64610794209534,2,0
1074,Bangalore,1975.4779730821633,3,2,16.79271579304161,171.45884995033023,3,0
1075,Chennai,3817.095862804876,1,4,9.097070087421683,190.5039747831486,1,1
1076,Mumbai,665.2082456737999,2,4,16.196778303901688,42.30150906651662,1,7
1077,Chennai,2636.4605271964306,4,4,2.464010072387246,27.555493336024632,0,8
1078,Chennai,2013.4552742165008,1,1,47.522111704505164,248.96294065170997,2,6
1079,Bangalore,4642.411482961496,2,3,29.057395748663023,65.85902983870906,0,0
1080,Delhi,554.0136227270715,5,2,40.73843406735124,113.12087091930225,3,6
1081,Mumbai,2987.6669407325708,4,2,21.15590987738652,426.4482557727985,0,7
1082,Bangalore,3832.986114799817,5,4,45.165733378309284,294.0936278002172,1,6
1083,Delhi,2682.5809438581855,2,2,24.165911077612666,324.14356988773443,1,4
1084,Delhi,884.3136357322475,5,2,28.69726611003347,109.99007879932162,3,6
1085,Hyderabad,4876.07625512556,5,2,24.589699003132843,417.75766613812135,1,9
1086,Mumbai,2831.0469411924405,5,2,36.66391479338258,436.6302907710788,3,1
1087,Delhi,3263.838099435551,1,1,28.332803880103118,271.1972449822608,2,8
1088,Bangalore,1564.744022183783,1,4,13.579946179019887,458.0277305017567,3,1
1089,Hyderabad,2675.7413829806173,1,2,7.276976566132315,425.5177399781992,3,1
1090,Mumbai,2431.1727138124484,4,1,30.306219444148887,371.0356048037303,3,4
1091,Chennai,837.0312890089268,2,1,24.45899807735181,372.35643953294175,1,7
1092,Bangalore,977.7215909636025,1,4,4.798784834805647,70.58886749641438,2,5
1093,Delhi,4268.626338284485,5,3,19.78087328966342,150.00129809391956,0,8
1094,Delhi,1579.189784929656,5,3,25.73882110002268,52.0866655124845,2,5
1095,Bangalore,1377.3122217438374,5,3,41.3446616912795,24.166980428628158,1,4
1096,Delhi,2772.1015306256268,5,2,3.8050527916681176,95.98857506427686,2,0
1097,Hyderabad,3959.3620911313083,3,4,17.424767412300145,442.6338476705312,2,7
1098,Mumbai,778.7593336054456,4,3,41.13280613551927,135.13954833730475,3,2
1099,Hyderabad,3095.6356383721513,2,2,32.42119658857894,485.6739020440264,3,1
1100,Delhi,1036.44699278258,2,4,14.497916090189339,306.69967978937893,1,6
1101,Chennai,664.0747287152831,1,2,42.26675610113212,133.88407406465137,3,1
1102,Mumbai,737.3477847299782,3,3,24.664679028134618,258.62278567242214,1,0
1103,Mumbai,4253.738486937986,2,3,24.917594565523025,125.16551489605538,0,1
1104,Bangalore,1030.876176326277,4,1,48.829366960019215,492.30730792753945,2,5
1105,Bangalore,703.1811398553137,5,1,47.35582516181892,426.68719227438265,0,1
1106,Chennai,2470.5494921431055,1,4,17.926634168492196,32.59461861551797,0,0
1107,Mumbai,4297.970623739111,4,2,7.028956433154115,474.93249510438613,2,0
1108,Chennai,1680.8376942018588,2,2,16.2833366139047,366.1112515053859,3,3
1109,Bangalore,2397.7067788666236,3,3,1.524163015569402,59.5430009702136,0,7
1110,Bangalore,679.6513965368805,1,3,1.0383943355195602,341.9061182366939,2,5
1111,Mumbai,2520.8533136069414,2,4,19.77610681257096,330.524815023529,0,3
1112,Hyderabad,3099.2588628671015,1,1,47.05099113486171,125.01859798764005,0,5
1113,Delhi,3069.0817418846514,2,3,43.567867061610386,384.05441600363633,2,5
1114,Bangalore,1995.9201147846431,5,2,25.57214169588115,61.79105759022421,3,8
1115,Bangalore,1919.8993129841099,3,3,28.261319058541535,254.93368699099895,1,3
1116,Hyderabad,979.8062852146904,5,1,0.29667483730282385,24.763139438282202,2,5
1117,Hyderabad,2150.592442908208,2,2,10.775057791688274,484.9939946694783,1,9
1118,Chennai,947.726009928341,4,1,1.2387063467191872,380.7505432529165,2,0
1119,Chennai,3949.681751204232,5,4,37.72697663476938,96.24899655663489,2,6
1120,Delhi,4848.234339866836,4,4,7.282289801324887,184.00353917661585,1,6
1121,Delhi,4865.335055000181,2,1,43.452355123840846,97.06994134792461,1,0
1122,Mumbai,4392.819947189272,3,2,32.16621568378941,387.976382782071,3,7
1123,Chennai,3203.564672028286,4,1,11.470933825785668,48.27023620530328,2,4
1124,Bangalore,3653.89563759746,2,3,7.886015854162487,423.3951946705828,2,8
1125,Chennai,1783.4261120618633,4,3,31.381235046152657,472.2542426411503,2,7
1126,Bangalore,3338.4668907767928,5,1,45.041849014116174,344.78141254702393,3,2
1127,Hyderabad,2550.4229724794486,2,3,35.91801094571908,122.22341600068842,1,0
1128,Chennai,2669.0780289961963,5,1,17.42733258016888,192.84324599050439,2,2
1129,Hyderabad,3909.9945216882106,1,3,29.369179763432356,249.075139908287,1,1
1130,Delhi,1768.6326001876323,2,1,15.538084768621069,310.2198906570818,3,1
1131,Delhi,1931.1782526253394,4,3,49.957478338932944,340.95828310960997,0,3
1132,Mumbai,4660.888060078865,1,2,37.441959423092555,286.0230633530637,1,1
1133,Chennai,753.0093268293751,5,2,30.719081987837683,188.63068199449077,3,7
1134,Hyderabad,2685.354342860032,5,3,21.16295713829146,447.64029467115347,0,4
1135,Bangalore,4607.603601835378,4,1,30.907614512977865,59.06818784861996,2,0
1136,Delhi,3246.6335351817065,1,3,17.08080312336674,243.80290603687763,2,5
1137,Delhi,2958.8318339545945,3,4,1.4432419729015378,392.2711224643907,1,6
1138,Bangalore,1623.8488065320985,4,4,19.754426117831642,49.21887933987243,0,0
1139,Hyderabad,2044.7397007900172,5,1,46.52404097899335,358.56090406942457,3,2
1140,Hyderabad,4334.217871121118,2,3,31.31505473869329,413.461578921596,2,8
1141,Chennai,3016.481592958062,1,3,4.19778515354508,337.1990232929851,2,6
1142,Chennai,2816.3398719055094,3,2,44.24968066975129,26.209708292170877,0,3
1143,Mumbai,948.1087109301302,2,1,13.443742467075742,106.46577302345901,3,5
1144,Delhi,572.1267040480541,1,4,12.188474654136371,184.21427786813635,2,5
1145,Chennai,4836.583349091721,4,4,14.85454843901604,132.17121710626202,2,2
1146,Hyderabad,2196.4377527907873,4,1,28.860111806297873,482.0730273091651,1,1
1147,Bangalore,3214.4587794477693,1,4,27.23440467169883,332.765078774621,3,4
1148,Hyderabad,858.7178293427825,3,1,24.570687731144087,162.54605952875374,2,7
1149,Delhi,3574.0142857537094,1,4,35.87684317563135,466.2547993594139,0,2
1150,Hyderabad,4696.5501891768245,2,4,15.82688656674795,375.4852157485697,2,4
1151,Mumbai,3090.4936384883886,2,1,39.10322607862155,156.61146167698013,3,2
1152,Delhi,1067.5189506893475,4,1,8.766083918929956,201.86315331293858,1,6
1153,Bangalore,3117.746873630645,1,4,39.13103945385046,115.72585198589923,2,5
1154,Mumbai,3948.5624589709355,4,4,33.190505262514144,486.11551916759447,0,5
1155,Delhi,2328.874414583084,3,2,34.160415477379324,268.3023180272352,2,0
1156,Bangalore,4459.269865736605,2,3,24.077669856363,450.1072099990326,0,1
1157,Mumbai,3419.07329010814,5,1,33.35007663404323,186.3198900880869,3,5
1158,Mumbai,4546.620132301411,5,1,3.98985232797287,433.2039694867883,1,7
1159,Delhi,3305.7739006130173,1,3,42.577555852468365,45.8656872450387,3,4
1160,Chennai,1090.795874021709,1,2,2.7773616743823,491.40335241165826,2,1
1161,Mumbai,1893.612699973351,5,4,7.4370754935748735,457.77649617598524,2,4
1162,Mumbai,1408.077267136056,1,4,28.839485424861817,194.33741349279438,1,8
1163,Bangalore,4589.7192397258805,2,2,36.97057277283457,391.86663935099716,0,5
1164,Hyderabad,3921.800302793672,3,2,3.812578217312673,381.0838047074365,3,4
1165,Delhi,3543.7926600950273,3,3,46.03824070611599,452.6023026094072,0,9
1166,Delhi,1854.3484383422976,4,3,48.68038244003493,167.48239094182932,2,5
1167,Chennai,1328.2014742259607,2,4,30.297508650385552,243.44960255079175,0,8
1168,Chennai,3904.0298959501033,1,2,24.062172768841826,435.1998140509055,3,6
1169,Delhi,2633.7107564558587,1,2,37.069748613987485,393.7181379849037,0,9
1170,Chennai,1516.052984677831,4,4,16.417867616360272,208.864024995334,2,2
1171,Bangalore,3274.798901743738,4,4,24.663221705255324,425.9481117978186,3,9
1172,Delhi,681.5023346230339,1,4,45.80755134072007,42.537938831552715,0,9
1173,Chennai,1967.7661435771408,1,4,47.78277126207668,395.38222542223525,0,4
1174,Delhi,2608.506475660106,2,4,46.35345580255925,119.2476125281763,3,3
1175,Hyderabad,1165.8125034923264,4,3,13.122403348192007,157.33803575541785,2,4
1176,Mumbai,4930.945149158778,2,4,11.62345201083817,256.74312492588496,3,7
1177,Delhi,1440.938140653264,1,2,14.883225296465714,235.87256051358747,2,5
1178,Mumbai,1086.589085194695,5,1,22.065555619423012,269.87365129754284,0,3
1179,Chennai,1415.9069324910338,5,3,15.70837063959818,281.49228592257145,3,4
1180,Mumbai,3960.775099218759,1,2,18.7106397869529,179.13329169511852,2,6
1181,Delhi,2414.7754667232925,4,1,31.031847606037978,104.10920624817439,3,7
1182,Hyderabad,3044.371728886421,5,3,38.1262838546988,388.87099005790685,0,4
1183,Chennai,594.5412064386234,4,4,36.77790991339585,211.9885515618282,3,1
1184,Delhi,654.9408885799155,5,3,40.7211783539576,262.80361398034836,0,5
1185,Chennai,2506.2149742215724,4,4,1.6092201607701084,329.45442480853666,0,8
1186,Bangalore,4174.948594407306,5,4,2.386689483937804,456.62620270719486,0,2
1187,Mumbai,4483.574954184043,4,4,39.46914803443147,359.6253589473056,2,6
1188,Bangalore,890.179554180381,2,1,26.653941116231593,41.820428283384565,2,7
1189,Delhi,2922.6339594546025,4,3,28.907033688106015,422.5089744310485,1,5
1190,Hyderabad,4609.533588256717,2,4,2.6293430107188542,494.8904072612092,2,2
1191,Chennai,2245.8773947904883,2,2,12.765690058563544,246.79281217826343,1,0
1192,Mumbai,4233.046241427659,1,3,31.917715244273886,485.4033614982083,3,2
1193,Chennai,1101.630444797463,2,2,42.959094505533805,282.71779632471174,0,5
1194,Delhi,4709.275203505094,3,1,45.84916985907013,240.6156780185359,2,3
1195,Chennai,3881.404928890862,2,1,25.020974791754085,179.07428706917844,0,0
1196,Mumbai,4736.004767541058,4,3,27.27371163690988,335.6263404000026,1,5
1197,Delhi,3544.777550986279,2,1,41.65248155344955,130.3138018520214,2,0
1198,Chennai,2135.3176939974214,4,1,26.881230037367732,70.36842488691407,2,7
1199,Hyderabad,4721.815276361251,4,3,25.842926276865867,33.07380924042276,2,2
1200,Delhi,1740.0504933913032,3,2,45.25420188804768,160.34245410332662,2,2
1201,Delhi,1994.7763492777965,2,4,39.496636052794,209.96999944017836,0,0
1202,Hyderabad,3653.6378810078313,2,3,45.45362631806473,284.99681421499895,2,2
1203,Bangalore,3943.923347864238,5,3,10.91235273905769,160.5199160897631,1,6
1204,Mumbai,4682.315677321192,5,4,26.218774332767836,492.3485947449974,2,9
1205,Bangalore,1421.6108407529427,1,2,42.123606429667895,160.03768075576045,1,7
1206,Chennai,4090.9911584865076,4,4,5.557391373355447,231.66818645427617,1,7
1207,Hyderabad,3823.4572402863355,3,4,39.73310771469809,69.57255945531216,0,2
1208,Bangalore,787.0755031411904,5,2,9.148669170743473,145.1007264017963,2,4
